idLocality;idKeyInformName;valueAll;reportingPeriod
01040700;0801020202;-;2017
01040700;0801020203;-;2017
01040700;0501020301;2978;2017
01040700;0501020302;6843;2017
01040700;0801030101;2044,1269;2017
01040700;0501030201;2055;2017
01040700;0501030202;6960;2017
01040700;0801040101;18,02798548;2017
01040700;0801040201;1,048246324;2017
01040700;0501040301;-923;2017
01040700;0501040302;117;2017
01040700;0801040401;0,952979492;2017
01040700;0801040501;86,03217813;2017
01040800;0201010101;15,06;2017
01040800;0801020101;80,794;2017
01040800;0801020201;-;2017
01040800;0801020202;-;2017
01040800;0801020203;-;2017
01040800;0501020301;3989;2017
01040800;0501020302;8973;2017
01040800;0801030101;1472,5677;2017
01040800;0501030201;3295;2017
01040800;0501030202;7400;2017
01040800;0801040101;15,35402807;2017
01040800;0801040201;0,979126432;2017
01040800;0501040301;-694;2017
01040800;0501040302;-1573;2017
01040800;0801040401;1,216195427;2017
01040800;0801040501;66,6970148;2017
01040900;0201010101;27,57;2017
01040900;0801020101;37,972;2017
01040900;0801020201;-;2017
01040900;0801020202;-;2017
01040900;0801020203;-;2017
01040900;0501020301;1504;2017
01040900;0501020302;2873;2017
01040900;0801030101;578,1857;2017
01040900;0501030201;1300;2017
01040900;0501030202;2600;2017
01040900;0801040101;18,37405158;2017
01040900;0801040201;0,776886481;2017
01040900;0501040301;-204;2017
01040900;0501040302;-273;2017
01040900;0801040401;3,033406211;2017
01040900;0801040501;135,6241506;2017
01041000;0201010101;4,45;2017
01041000;0801020101;97,428;2017
01041000;0801020201;-;2017
01041000;0801020202;-;2017
01041000;0801020203;-;2017
01041000;0501020301;3065;2017
01041000;0501020302;5636;2017
01041000;0801030101;1692,2598;2017
01041000;0501030201;2460;2017
01041000;0501030202;6700;2017
01041000;0801040101;16,1;2017
01041000;0801040201;1,09;2017
01041000;0501040301;-605;2017
01041000;0501040302;1064;2017
01041000;0801040401;2,47;2017
01041000;0801040501;79,44;2017
01041100;0201010101;3,6;2017
01041100;0801020101;106,931;2017
01041100;0801020201;-;2017
01041100;0801020202;-;2017
01041100;0801020203;-;2017
01041100;0501020301;4532;2017
01041100;0501020302;8920;2017
01041100;0801030101;1682,0932;2017
01041100;0501030201;2995;2017
01041100;0501030202;7810;2017
01041100;0801040101;17,59662971;2017
01041100;0801040201;1,143918607;2017
01041100;0501040301;-1537;2017
01041100;0501040302;-1110;2017
01041100;0801040401;1,136384388;2017
01041100;0801040501;40,92915518;2017
01041200;0201010101;9,73;2017
01041200;0801020101;140,714;2017
01041200;0801020201;-;2017
01041200;0801020202;-;2017
01041200;0801020203;-;2017
01041200;0501020301;3533;2017
01041200;0501020302;9997;2017
01041200;0801030101;2278,4548;2017
01041200;0501030201;2912;2017
01041200;0501030202;11215;2017
01041200;0801040101;13,6995497;2017
01041200;0801040201;1,062525194;2017
01041200;0501040301;-621;2017
01041200;0501040302;1218;2017
01041200;0801040401;1,105597523;2017
01041200;0801040501;67,86243129;2017
01041300;0201010101;5,61;2017
01041300;0801020101;88,627;2017
01041300;0801020201;-;2017
01041300;0801020202;-;2017
01041300;0801020203;-;2017
01041300;0501020301;1938;2017
01041300;0501020302;5617;2017
01041300;0801030101;1502,4494;2017
01041300;0501030201;1580;2017
01041300;0501030202;5750;2017
01041300;0801040101;14,63206172;2017
01041300;0801040201;1,162111437;2017
01041300;0501040301;-358;2017
01041300;0501040302;133;2017
01041300;0801040401;2,883773508;2017
01041300;0801040501;39,41770109;2017
01041400;0201010101;4,2;2017
01041400;0801020101;87,247;2017
01041400;0801020201;-;2017
01041400;0801020202;-;2017
01041400;0801020203;-;2017
01041400;0501020301;3215;2017
01041400;0501020302;8130;2017
01041400;0801030101;1640,1078;2017
01041400;0501030201;3190;2017
01041400;0501030202;7910;2017
01041400;0801040101;17,96831804;2017
01041400;0801040201;1,039034098;2017
01041400;0501040301;-25;2017
01041400;0501040302;-220;2017
01041400;0801040401;8,007585534;2017
01041400;0801040501;328,7848473;2017
01041500;0201010101;7,84;2017
01041500;0801020101;89,972;2017
01041500;0801020201;-;2017
01041500;0801020202;-;2017
01041500;0801020203;-;2017
01041500;0501020301;2423;2017
01041500;0501020302;5839;2017
01041500;0801030101;1602,1932;2017
01041500;0501030201;1620;2017
01041500;0501030202;5310;2017
01041500;0801040101;17,86842808;2017
01041500;0801040201;0,928905086;2017
01041500;0501040301;-803;2017
01041500;0501040302;-529;2017
01041500;0801040401;6,053525077;2017
01041500;0801040501;251,8440208;2017
01041600;0201010101;10,28;2017
01041600;0801020101;60,834;2017
01041600;0801020201;-;2017
01041600;0801020202;-;2017
01041600;0801020203;-;2017
01041600;0501020301;1708;2017
01041600;0501020302;5338;2017
01041600;0801030101;1166,9628;2017
01041600;0501030201;1180;2017
01041600;0501030202;6715;2017
01041600;0801040101;14,28244419;2017
01041600;0801040201;1,195581693;2017
01041600;0501040301;-528;2017
01041600;0501040302;1377;2017
01041600;0801040401;1,441981157;2017
01041600;0801040501;26,95749761;2017
01050000;0201010101;117,56;2017
01050000;0801020101;1385,385;2017
01050000;0801020201;-;2017
01050000;0801020202;-;2017
01050000;0801020203;-;2017
01050000;0501020301;45062;2017
01050000;0501020302;97689;2017
01050000;0801030101;24158,6148;2017
01050000;0501030201;41015;2017
01050000;0501030202;116840;2017
01050000;0801040101;16,62986334;2017
01050000;0801040201;1,029065844;2017
01050000;0501040301;-4047;2017
01050000;0501040302;19151;2017
01050000;0801040401;2,181994125;2017
01050000;0801040501;151,3091479;2017
01050100;0201010101;14,97;2017
01050100;0801020101;224,366;2017
01050100;0801020201;-;2017
01050100;0801020202;-;2017
01050100;0801020203;-;2017
01050100;0501020301;8105;2017
01050100;0501020302;17595;2017
01050100;0801030101;3705,0859;2017
01050100;0501030201;7230;2017
01050100;0501030202;17415;2017
01050100;0801040101;18,34549254;2017
01050100;0801040201;0,979946994;2017
01050100;0501040301;-875;2017
01050100;0501040302;-180;2017
01050100;0801040401;4,651959446;2017
01050100;0801040501;176,4136449;2017
01050200;0201010101;8,06;2017
01050200;0801020101;32,315;2017
01050200;0801020201;-;2017
01050200;0801020202;-;2017
01050200;0801020203;-;2017
01050200;0501020301;1004;2017
01050200;0501020302;2370;2017
01050200;0801030101;383,2132;2017
01050200;0501030201;935;2017
01050200;0501030202;2750;2017
01050200;0801040101;15,72923305;2017
01050200;0801040201;1,030861692;2017
01050200;0501040301;-69;2017
01050200;0501040302;380;2017
01050200;0801040401;0,640389048;2017
01050200;0801040501;23,87097283;2017
01050300;0201010101;8,15;2017
01050300;0801020101;145,227;2017
01050300;0801020201;-;2017
01050300;0801020202;-;2017
01050300;0801020203;-;2017
01050300;0501020301;3109;2017
01050300;0501020302;7302;2017
01050300;0801030101;2333,6799;2017
01050300;0501030201;4155;2017
01050300;0501030202;11320;2017
01050300;0801040101;18,80757091;2017
01050300;0801040201;1,009494679;2017
01050300;0501040301;1046;2017
01050300;0501040302;4018;2017
01050300;0801040401;1,829378496;2017
01050300;0801040501;99,5844596;2017
01050400;0201010101;9,06;2017
01050400;0801020101;93,311;2017
01050400;0801020201;-;2017
01050400;0801020202;-;2017
01050400;0801020203;-;2017
01050400;0501020301;2318;2017
01050400;0501020302;4675;2017
01050400;0801030101;1372,208;2017
01050400;0501030201;2325;2017
01050400;0501030202;6090;2017
01050400;0801040101;14,80567742;2017
01050400;0801040201;1,136494682;2017
01050400;0501040301;7;2017
01050400;0501040302;1415;2017
01050400;0801040401;2,681723544;2017
01050400;0801040501;38,95198148;2017
01050500;0201010101;17,41;2017
01050500;0801020101;171,74;2017
01050500;0801020201;-;2017
01050500;0801020202;-;2017
01050500;0801020203;-;2017
01050500;0501020301;5307;2017
01050500;0501020302;11708;2017
01050500;0801030101;2965,4978;2017
01050500;0501030201;4415;2017
01050500;0501030202;15805;2017
01050500;0801040101;14,54674101;2017
01050500;0801040201;1,019251273;2017
01050500;0501040301;-892;2017
01050500;0501040302;4097;2017
01050500;0801040401;1,067515777;2017
01050500;0801040501;22,33729723;2017
01050600;0201010101;11,98;2017
01050600;0801020101;252,597;2017
01050600;0801020201;-;2017
01050600;0801020202;-;2017
01050600;0801020203;-;2017
01050600;0501020301;10210;2017
01050600;0501020302;21487;2017
01050600;0801030101;4729,7326;2017
01050600;0501030201;9395;2017
01050600;0501030202;26075;2017
01050600;0801040101;14,54674101;2017
01050600;0801040201;1,094198113;2017
01050600;0501040301;-815;2017
01050600;0501040302;4588;2017
01050600;0801040401;0,704907134;2017
01050600;0801040501;60,55675133;2017
01050700;0201010101;11,47;2017
01050700;0801020101;46,989;2017
01050700;0801020201;-;2017
01050700;0801020202;-;2017
01050700;0801020203;-;2017
01050700;0501020301;3402;2017
01050700;0501020302;8870;2017
01050700;0801030101;1685,7735;2017
01050700;0501030201;2000;2017
01050700;0501030202;7125;2017
01050700;0801040101;17,04199217;2017
01050700;0801040201;1,034978685;2017
01050700;0501040301;-1402;2017
01050700;0501040302;-1745;2017
01050700;0801040401;2,944443473;2017
01050700;0801040501;56,76665364;2017
01050800;0201010101;7,53;2017
01050800;0801020101;45,153;2017
01050800;0801020201;-;2017
01050800;0801020202;-;2017
01050800;0801020203;-;2017
01050800;0501020301;971;2017
01050800;0501020302;1975;2017
01050800;0801030101;650,1107;2017
01050800;0501030201;750;2017
01050800;0501030202;2325;2017
01050800;0801040101;16,26954235;2017
01050800;0801040201;1,079327684;2017
01050800;0501040301;-221;2017
01050800;0501040302;350;2017
01050800;0801040401;4,583306026;2017
01050800;0801040501;91,21214789;2017
01050900;0201010101;17,89;2017
01050900;0801020101;86,395;2017
01050900;0801020201;-;2017
01050900;0801020202;-;2017
01050900;0801020203;-;2017
01050900;0501020301;2864;2017
01050900;0501020302;5897;2017
01050900;0801030101;1408,2124;2017
01050900;0501030201;2795;2017
01050900;0501030202;7000;2017
01050900;0801040101;17,23164362;2017
01050900;0801040201;1,085599141;2017
01050900;0501040301;-69;2017
01050900;0501040302;1103;2017
01050900;0801040401;1,95828556;2017
01050900;0801040501;43,79282777;2017
01051000;0201010101;6,49;2017
01051000;0801020101;108,542;2017
01051000;0801020201;-;2017
01051000;0801020202;-;2017
01051000;0801020203;-;2017
01051000;0501020301;3371;2017
01051000;0501020302;5838;2017
01051000;0801030101;1956,7936;2017
01051000;0501030201;2840;2017
01051000;0501030202;7430;2017
01051000;0801040101;19,8;2017
01051000;0801040201;1,14;2017
01051000;0501040301;-531;2017
01051000;0501040302;1592;2017
01051000;0801040401;1,83;2017
01051000;0801040501;57,49;2017
01051100;0201010101;5,91;2017
01051100;0801020101;104,653;2017
01051100;0801020201;-;2017
01051100;0801020202;-;2017
01051100;0801020203;-;2017
01051100;0501020301;2892;2017
01051100;0501020302;7354;2017
01051100;0801030101;1606,8451;2017
01051100;0501030201;2605;2017
01051100;0501030202;7280;2017
01051100;0801040101;20,1;2017
01051100;0801040201;0,949673091;2017
01051100;0501040301;-287;2017
01051100;0501040302;-74;2017
01051100;0801040401;1,084763624;2017
01051100;0801040501;80,62;2017
01051200;0201010101;4,53;2017
01051200;0801020101;74,097;2017
01051200;0801020201;-;2017
01051200;0801020202;-;2017
01051200;0801020203;-;2017
01051200;0501020301;1509;2017
01051200;0501020302;2618;2017
01051200;0801030101;1361,4621;2017
01051200;0501030201;1570;2017
01051200;0501030202;6225;2017
01051200;0801040101;22,4;2017
01051200;0801040201;0,877217644;2017
01051200;0501040301;61;2017
01051200;0501040302;3607;2017
01051200;0801040401;2,94;2017
01051200;0801040501;91,19050798;2017
01060000;0201010101;131,77;2017
01060000;0801020101;1776,789;2017
01060000;0801020201;-;2017
01060000;0801020202;-;2017
01060000;0801020203;-;2017
01060000;0501020301;55483;2017
01060000;0501020302;115170;2017
01060000;0801030101;28578,4796;2017
01060000;0501030201;61729;2017
01060000;0501030202;121229;2017
01060000;0801040101;17,7;2017
01060000;0801040201;1,100476944;2017
01060000;0501040301;6246;2017
01060000;0501040302;6059;2017
01060000;0801040401;2,691939224;2017
01060000;0801040501;40,43416882;2017
01060100;0201010101;14,77;2017
01060100;0801020101;152,45;2017
01060100;0801020201;-;2017
01060100;0801020202;-;2017
01060100;0801020203;-;2017
01060100;0501020301;5624;2017
01060100;0501020302;10581;2017
01060100;0801030101;2682,6062;2017
01060100;0501030201;6235;2017
01060100;0501030202;11030;2017
01060100;0801040101;19,4;2017
01060100;0801040201;1,243622921;2017
01060100;0501040301;611;2017
01060100;0501040302;449;2017
01060100;0801040401;1,706905351;2017
01060100;0801040501;68,83143222;2017
01060200;0201010101;8,51;2017
01060200;0801020101;88,164;2017
01060200;0801020201;-;2017
01060200;0801020202;-;2017
01060200;0801020203;-;2017
01060200;0501020301;2738;2017
01060200;0501020302;5373;2017
01060200;0801030101;1207,8071;2017
01060200;0501030201;3000;2017
01060200;0501030202;5375;2017
01060200;0801040101;15,9;2017
01060200;0801040201;1,065389902;2017
01060200;0501040301;262;2017
01060200;0501040302;2;2017
01060200;0801040401;2,271358655;2017
01060200;0801040501;61,65791291;2017
01060300;0201010101;7,63;2017
01060300;0801020101;108,366;2017
01060300;0801020201;-;2017
01060300;0801020202;-;2017
01060300;0801020203;-;2017
01060300;0501020301;3927;2017
01060300;0501020302;7419;2017
01060300;0801030101;1585,618;2017
01060300;0501030201;3880;2017
01060300;0501030202;9175;2017
01060300;0801040101;23,5;2017
01060300;0801040201;1,074140794;2017
01060300;0501040301;-47;2017
01060300;0501040302;1756;2017
01060300;0801040401;1,077937937;2017
01060300;0801040501;27,91055657;2017
01060400;0201010101;12,6;2017
01060400;0801020101;93,296;2017
01060400;0801020201;-;2017
01060400;0801020202;-;2017
01060400;0801020203;-;2017
01060400;0501020301;3111;2017
01060400;0501020302;8093;2017
01060400;0801030101;1676,3722;2017
01060400;0501030201;3360;2017
01060400;0501030202;8050;2017
01060400;0801040101;23,6;2017
01060400;0801040201;1,088961447;2017
01060400;0501040301;249;2017
01060400;0501040302;-43;2017
01060400;0801040401;3,651986185;2017
01060400;0801040501;119,9289115;2017
01060500;0201010101;5,73;2017
01060500;0801020101;51,701;2017
01060500;0801020201;-;2017
01060500;0801020202;-;2017
01060500;0801020203;-;2017
01060500;0501020301;0;2017
01060500;0501020302;581;2017
01060500;0801030101;923,8156;2017
01060500;0501030201;0;2017
01060500;0501030202;640;2017
01060500;0801040101;18;2017
01060500;0801040201;1,156490646;2017
01060500;0501040301;0;2017
01060500;0501040302;59;2017
01060500;0801040401;1,11;2017
01060500;0801040501;42,31;2017
01060600;0201010101;4,38;2017
01060600;0801020101;132,993;2017
01060600;0801020201;-;2017
01060600;0801020202;-;2017
01060600;0801020203;-;2017
01060600;0501020301;4547;2017
01060600;0501020302;8984;2017
01060600;0801030101;1899,4651;2017
01060600;0501030201;4874;2017
01060600;0501030202;9616;2017
01060600;0801040101;18,4;2017
01060600;0801040201;1,176152841;2017
01060600;0501040301;327;2017
01060600;0501040302;632;2017
01060600;0801040401;1,3;2017
01060600;0801040501;24,52;2017
01060700;0201010101;9,3;2017
01060700;0801020101;80,346;2017
01060700;0801020201;-;2017
01060700;0801020202;-;2017
01060700;0801020203;-;2017
01060700;0501020301;2665;2017
01060700;0501020302;5015;2017
01060700;0801030101;1336,143;2017
01060700;0501030201;2760;2017
01060700;0501030202;5775;2017
01060700;0801040101;21,8;2017
01060700;0801040201;1,128307782;2017
01060700;0501040301;95;2017
01060700;0501040302;760;2017
01060700;0801040401;2,44;2017
01060700;0801040501;92,19;2017
01060800;0201010101;8,17;2017
01060800;0801020101;82,064;2017
01060800;0801020201;-;2017
01060800;0801020202;-;2017
01060800;0801020203;-;2017
01060800;0501020301;2653;2017
01060800;0501020302;5325;2017
01060800;0801030101;1505,5045;2017
01060800;0501030201;2485;2017
01060800;0501030202;5905;2017
01060800;0801040101;22,3;2017
01060800;0801040201;1,06079018;2017
01060800;0501040301;-168;2017
01060800;0501040302;580;2017
01060800;0801040401;0,54;2017
01060800;0801040501;42,48;2017
01060900;0201010101;9,8;2017
01060900;0801020101;119,317;2017
01060900;0801020201;-;2017
01060900;0801020202;-;2017
01060900;0801020203;-;2017
01060900;0501020301;3341;2017
01060900;0501020302;6487;2017
01060900;0801030101;1876,7649;2017
01060900;0501030201;3615;2017
01060900;0501030202;7032;2017
01060900;0801040101;15,9;2017
01060900;0801040201;1,346551832;2017
01060900;0501040301;274;2017
01060900;0501040302;545;2017
01060900;0801040401;2,52;2017
01060900;0801040501;43,19;2017
01061000;0201010101;5,42;2017
01061000;0801020101;80,981;2017
01061000;0801020201;-;2017
01061000;0801020202;-;2017
01061000;0801020203;-;2017
01061000;0501020301;2370;2017
01061000;0501020302;7598;2017
01061000;0801030101;1523,0559;2017
01061000;0501030201;2265;2017
01061000;0501030202;7685;2017
01061000;0801040101;20,5;2017
01061000;0801040201;1,04;2017
01061000;0501040301;-105;2017
01061000;0501040302;87;2017
01061000;0801040401;2,89;2017
01061000;0801040501;89,79;2017
01061100;0201010101;7,67;2017
01061100;0801020101;131,891;2017
01061100;0801020201;-;2017
01061100;0801020202;-;2017
01061100;0801020203;-;2017
01061100;0501020301;3867;2017
01061100;0501020302;6705;2017
01061100;0801030101;1952,7356;2017
01061100;0501030201;5135;2017
01061100;0501030202;7690;2017
01061100;0801040101;18,31070082;2017
01061100;0801040201;1,103447824;2017
01061100;0501040301;1268;2017
01061100;0501040302;985;2017
01061100;0801040401;3,233837299;2017
01061100;0801040501;190,8426234;2017
01061200;0201010101;6,94;2017
01061200;0801020101;147,684;2017
01061200;0801020201;-;2017
01061200;0801020202;-;2017
01061200;0801020203;-;2017
01061200;0501020301;4788;2017
01061200;0501020302;11865;2017
01061200;0801030101;2148,3209;2017
01061200;0501030201;5800;2017
01061200;0501030202;11415;2017
01061200;0801040101;20,39941679;2017
01061200;0801040201;1,097662027;2017
01061200;0501040301;1012;2017
01061200;0501040302;-450;2017
01061200;0801040401;10,36800461;2017
01061200;0801040501;207,8070372;2017
01061300;0201010101;8,43;2017
01061300;0801020101;128,303;2017
01061300;0801020201;-;2017
01061300;0801020202;-;2017
01061300;0801020203;-;2017
01061300;0501020301;3722;2017
01061300;0501020302;7074;2017
01061300;0801030101;1859,3135;2017
01061300;0501030201;4460;2017
01061300;0501030202;5975;2017
01061300;0801040101;22,33937079;2017
01061300;0801040201;1,131490476;2017
01061300;0501040301;738;2017
01061300;0501040302;-1099;2017
01061300;0801040401;4,726633251;2017
01061300;0801040501;80,0012493;2017
01061400;0201010101;5,4;2017
01061400;0801020101;114,388;2017
01061400;0801020201;-;2017
01061400;0801020202;-;2017
01061400;0801020203;-;2017
01061400;0501020301;3686;2017
01061400;0501020302;7093;2017
01061400;0801030101;1949,3994;2017
01061400;0501030201;4145;2017
01061400;0501030202;6520;2017
01061400;0801040101;20,67704517;2017
01061400;0801040201;1,056855782;2017
01061400;0501040301;459;2017
01061400;0501040302;-573;2017
01061400;0801040401;2,360028037;2017
01061400;0801040501;77,88112802;2017
01061500;0201010101;6,52;2017
01061500;0801020101;116,575;2017
01061500;0801020201;-;2017
01061500;0801020202;-;2017
01061500;0801020203;-;2017
01061500;0501020301;3133;2017
01061500;0501020302;6261;2017
01061500;0801030101;1896,6219;2017
01061500;0501030201;3605;2017
01061500;0501030202;6630;2017
01061500;0801040101;19,3374658;2017
01061500;0801040201;1,040626358;2017
01061500;0501040301;472;2017
01061500;0501040302;369;2017
01061500;0801040401;1,450232351;2017
01061500;0801040501;80,50446057;2017
01061600;0201010101;9,38;2017
01061600;0801020101;148,27;2017
01061600;0801020201;-;2017
01061600;0801020202;-;2017
01061600;0801020203;-;2017
01061600;0501020301;5311;2017
01061600;0501020302;10716;2017
01061600;0801030101;2554,9358;2017
01061600;0501030201;6110;2017
01061600;0501030202;12716;2017
01061600;0801040101;16,37029267;2017
01061600;0801040201;0,925481286;2017
01061600;0501040301;799;2017
01061600;0501040302;2000;2017
01061600;0801040401;0,859765005;2017
01061600;0801040501;35,82780739;2017
01070000;0201010101;111,36;2017
01070000;0801020101;1427,284;2017
01070000;0801020201;-;2017
01070000;0801020202;-;2017
01070000;0801020203;-;2017
01070000;0501020301;51658;2017
01070000;0501020302;114032;2017
01070000;0801030101;28227,1575;2017
01070000;0501030201;48211;2017
01070000;0501030202;122795;2017
01070000;0801040101;18,34016664;2017
01070000;0801040201;1,014957406;2017
01070000;0501040301;-3447;2017
01070000;0501040302;8763;2017
01070000;0801040401;1,137114474;2017
01070000;0801040501;134,3407205;2017
01070100;0201010101;5,8;2017
01070100;0801020101;109,127;2017
01070100;0801020201;-;2017
01070100;0801020202;-;2017
01070100;0801020203;-;2017
01070100;0501020301;3583;2017
01070100;0501020302;9297;2017
01070100;0801030101;2190,1096;2017
01070100;0501030201;2380;2017
01070100;0501030202;9970;2017
01070100;0801040101;26,47122601;2017
01070100;0801040201;1,076358956;2017
01070100;0501040301;-1203;2017
01070100;0501040302;673;2017
01070100;0801040401;1,979999685;2017
01070100;0801040501;56,05366437;2017
01070200;0201010101;5,5;2017
01070200;0801020101;78,84;2017
01070200;0801020201;-;2017
01070200;0801020202;-;2017
01070200;0801020203;-;2017
01070200;0501020301;1527;2017
01070200;0501020302;8207;2017
01070200;0801030101;1765,0355;2017
01070200;0501030201;945;2017
01070200;0501030202;7085;2017
01070200;0801040101;28,11314728;2017
01070200;0801040201;1,071305635;2017
01070200;0501040301;-582;2017
01070200;0501040302;-1122;2017
01070200;0801040401;2,944706148;2017
01070200;0801040501;130,0737712;2017
01070300;0201010101;5,45;2017
01070300;0801020101;126,365;2017
01070300;0801020201;-;2017
01070300;0801020202;-;2017
01070300;0801020203;-;2017
01070300;0501020301;4068;2017
01070300;0501020302;6727;2017
01070300;0801030101;2236,9569;2017
01070300;0501030201;3472;2017
01070300;0501030202;8525;2017
01070300;0801040101;17,56954714;2017
01070300;0801040201;0,934528698;2017
01070300;0501040301;-596;2017
01070300;0501040302;1798;2017
01070300;0801040401;0,794643798;2017
01070300;0801040501;60,08869458;2017
01070400;0201010101;7,18;2017
01070400;0801020101;155,966;2017
01070400;0801020201;-;2017
01070400;0801020202;-;2017
01070400;0801020203;-;2017
01070400;0501020301;4248;2017
01070400;0501020302;9833;2017
01070400;0801030101;3025,6589;2017
01070400;0501030201;4280;2017
01070400;0501030202;10035;2017
01070400;0801040101;23,25162212;2017
01070400;0801040201;0,947988703;2017
01070400;0501040301;32;2017
01070400;0501040302;202;2017
01070400;0801040401;4,574914171;2017
01070400;0801040501;92,63856936;2017
01070500;0201010101;3,9;2017
01070500;0801020101;65,793;2017
01070500;0801020201;-;2017
01070500;0801020202;-;2017
01070500;0801020203;-;2017
01070500;0501020301;1184;2017
01070500;0501020302;2164;2017
01070500;0801030101;1048,3634;2017
01070500;0501030201;1045;2017
01070500;0501030202;2450;2017
01070500;0801040101;17,02367091;2017
01070500;0801040201;1,167315794;2017
01070500;0501040301;-139;2017
01070500;0501040302;286;2017
01070500;0801040401;5,104805355;2017
01070500;0801040501;85,59065926;2017
01070600;0201010101;3,34;2017
01070600;0801020101;87,621;2017
01070600;0801020201;-;2017
01070600;0801020202;-;2017
01070600;0801020203;-;2017
01070600;0501020301;3617;2017
01070600;0501020302;8125;2017
01070600;0801030101;2061,7927;2017
01070600;0501030201;2925;2017
01070600;0501030202;10895;2017
01070600;0801040101;18,68014541;2017
01070600;0801040201;1,04475301;2017
01070600;0501040301;-692;2017
01070600;0501040302;2770;2017
01070600;0801040401;2,41571749;2017
01070600;0801040501;36,8149513;2017
01070700;0201010101;6,11;2017
01070700;0801020101;84,257;2017
01070700;0801020201;-;2017
01070700;0801020202;-;2017
01070700;0801020203;-;2017
01070700;0501020301;3106;2017
01070700;0501020302;7269;2017
01070700;0801030101;1992,0474;2017
01070700;0501030201;3134;2017
01070700;0501030202;7445;2017
01070700;0801040101;18,5;2017
01070700;0801040201;1,04;2017
01070700;0501040301;28;2017
01070700;0501040302;176;2017
01070700;0801040401;1,55;2017
01070700;0801040501;62,88;2017
01070800;0201010101;9,13;2017
01070800;0801020101;95,065;2017
01070800;0801020201;-;2017
01070800;0801020202;-;2017
01070800;0801020203;-;2017
01070800;0501020301;4503;2017
01070800;0501020302;8078;2017
01070800;0801030101;1714,5775;2017
01070800;0501030201;3950;2017
01070800;0501030202;8570;2017
01070800;0801040101;33,16504563;2017
01070800;0801040201;0,627471161;2017
01070800;0501040301;-553;2017
01070800;0501040302;492;2017
01070800;0801040401;2,687928848;2017
01070800;0801040501;91,04911286;2017
01070900;0201010101;7,5;2017
01070900;0801020101;133,905;2017
01070900;0801020201;-;2017
01070900;0801020202;-;2017
01070900;0801020203;-;2017
01070900;0501020301;4570;2017
01070900;0501020302;9260;2017
01070900;0801030101;2458,7825;2017
01070900;0501030201;4780;2017
01070900;0501030202;11500;2017
01070900;0801040101;19,55050273;2017
01070900;0801040201;0,988842456;2017
01070900;0501040301;210;2017
01070900;0501040302;2240;2017
01070900;0801040401;1,045365212;2017
01070900;0801040501;41,14633038;2017
01071000;0201010101;5,52;2017
01071000;0801020101;107,685;2017
01071000;0801020201;-;2017
01071000;0801020202;-;2017
01071000;0801020203;-;2017
01071000;0501020301;2927;2017
01071000;0501020302;7541;2017
01071000;0801030101;2349,7962;2017
01071000;0501030201;2870;2017
01071000;0501030202;7860;2017
01071000;0801040101;19,60482557;2017
01071000;0801040201;1,014167301;2017
01071000;0501040301;-57;2017
01071000;0501040302;319;2017
01071000;0801040401;4,464751119;2017
01071000;0801040501;157,8006847;2017
01071100;0201010101;25,54;2017
01071100;0801020101;205,064;2017
01071100;0801020201;-;2017
01071100;0801020202;-;2017
01071100;0801020203;-;2017
01071100;0501020301;12798;2017
01071100;0501020302;25948;2017
01071100;0801030101;4566,8427;2017
01071100;0501030201;10735;2017
01071100;0501030202;22165;2017
01071100;0801040101;15,71087759;2017
01071100;0801040201;1,13852153;2017
01071100;0501040301;-2063;2017
01071100;0501040302;-3783;2017
01071100;0801040401;0,441170723;2017
01071100;0801040501;27,90798941;2017
01071200;0201010101;25,37;2017
01071200;0801020101;177,596;2017
01071200;0801020201;-;2017
01071200;0801020202;-;2017
01071200;0801020203;-;2017
01071200;0501020301;5527;2017
01071200;0501020302;11583;2017
01071200;0801030101;2817,1942;2017
01071200;0501030201;7695;2017
01071200;0501030202;16295;2017
01071200;0801040101;16,24394602;2017
01071200;0801040201;1,110836569;2017
01071200;0501040301;2168;2017
01071200;0501040302;4712;2017
01071200;0801040401;1,778066571;2017
01071200;0801040501;47,91488107;2017
01080000;0201010101;153,03;2017
01080000;0801020101;1368,731;2017
01080000;0801020201;-;2017
01080000;0801020202;-;2017
01080000;0801020203;-;2017
01080000;0501020301;42246;2017
01080000;0501020302;96885;2017
01080000;0801030101;28107,3023;2017
01080000;0501030201;43474;2017
01080000;0501030202;99090;2017
01080000;0801040101;19,10747105;2017
01080000;0801040201;1,08843595;2017
01080000;0501040301;1228;2017
01080000;0501040302;2205;2017
01080000;0801040401;1,173378854;2017
01080000;0801040501;63,18570205;2017
01080100;0201010101;16,91;2017
01080100;0801020101;24,671;2017
01080100;0801020201;-;2017
01080100;0801020202;-;2017
01080100;0801020203;-;2017
01080100;0501020301;1395;2017
01080100;0501020302;2374;2017
01080100;0801030101;451,7433;2017
01080100;0501030201;1155;2017
01080100;0501030202;1650;2017
01080100;0801040101;19,98785412;2017
01080100;0801040201;0,898045193;2017
01080100;0501040301;-240;2017
01080100;0501040302;-724;2017
01080100;0801040401;2,120663002;2017
01080100;0801040501;107,0287882;2017
01080200;0201010101;7,93;2017
01080200;0801020101;72,873;2017
01080200;0801020201;-;2017
01080200;0801020202;-;2017
01080200;0801020203;-;2017
01080200;0501020301;1337;2017
01080200;0501020302;5100;2017
01080200;0801030101;1486,5667;2017
01080200;0501030201;1330;2017
01080200;0501030202;6890;2017
